;Unnamed: 0;Unnamed: 0.1;id;userName;date;score;url;title;text;replyDate;replyText;version;thumbsUp;app;wordCount;language;sentiment;w
298;1299;1712;gp:AOqpTOHq6Wlq7cXy0pgfyWzEemAS522T0RJoSufkYByCiFExjv0sItdH4UKpWB9Qu-jO48f6sON2IKlxM-gN9Q;Ibrahim Khan;2021-03-21 01:26:07.796000+00:00;1;https://play.google.com/store/apps/details?id=com.getqardio.android&reviewId=gp:AOqpTOHq6Wlq7cXy0pgfyWzEemAS522T0RJoSufkYByCiFExjv0sItdH4UKpWB9Qu-jO48f6sON2IKlxM-gN9Q;;Very hard to figure it out;;;1.33;0;com.getqardio.android;6;en;NEGATIVE;0.015384615384615385
299;84112;141179;gp:AOqpTOGgAfFjuzyx0cqaOIdaO30ICbMpnWN9xagFEOgbWXW0HZlpnOlZHLVW-yj9RuQHzrR4jHONcpqTaiNr-w;ChickeNugget 483;2019-08-29 18:56:18.271000+00:00;2;https://play.google.com/store/apps/details?id=com.roku.remote&reviewId=gp:AOqpTOGgAfFjuzyx0cqaOIdaO30ICbMpnWN9xagFEOgbWXW0HZlpnOlZHLVW-yj9RuQHzrR4jHONcpqTaiNr-w;;Use to love roku but they are sucking worse and worse. (Ive had 3 gens if the sticks now) Random restartes. Crashes on apps. Laggggg.;;;6.0.10.263714;0;com.roku.remote;25;en;NEGATIVE;0.0003459010722933241
300;136;183;gp:AOqpTOHBbfss8hLbEMsxuJ8pqHOylekA3a7UQwqOiH1STjKshLYX0hO5CcMmV1SGjqvZJg25KdaB2xsMQOeQAQ;J;2019-08-07 15:53:00.897000+00:00;1;https://play.google.com/store/apps/details?id=com.easyn.bayitcam&reviewId=gp:AOqpTOHBbfss8hLbEMsxuJ8pqHOylekA3a7UQwqOiH1STjKshLYX0hO5CcMmV1SGjqvZJg25KdaB2xsMQOeQAQ;;This app is usless. Every time I try to add my 2 camera's, all I get is a message that reads 'Unfortunately Bayit Cam App Has Stopped Working' and the program closes? Bottom line is don't buy a Bayit security camera, don't buy a Black Label security camera ,and don't waste your money on a Yosee security camera . Apparently they're for display purposes only since neither of them work correctly for viewing on any devices. This company only cares about the sale and don't even update this app.;;;1.2.3;6;com.easyn.bayitcam;89;en;POSITIVE;0.018867924528301886
301;42;45;gp:AOqpTOHmOaMY2HWHY_NATYym4e16h7JDspxWTCbGARryshBeu7Aq2eSx_guPQ9J6KXHdpxpuO3gWTZosYkCf9A;Matt Wovrosh;2019-11-11 04:22:21.213000+00:00;1;https://play.google.com/store/apps/details?id=com.scoutalarm.android&reviewId=gp:AOqpTOHmOaMY2HWHY_NATYym4e16h7JDspxWTCbGARryshBeu7Aq2eSx_guPQ9J6KXHdpxpuO3gWTZosYkCf9A;;Crashes 19/20 times I try to use it. Trash.;;;1.5.5;0;com.scoutalarm.android;9;en;NEUTRAL;0.25
302;1145;4414;gp:AOqpTOF5vzbu_OcQm1LDuJ4Bhq9dNyeACs8O-fsN28HCkYDY9xN63DdT9uChnwmgh3LKCu1rUw9EAcDuhfmg;Rifat Jahangir;2020-05-07 14:44:45.504000+00:00;4;https://play.google.com/store/apps/details?id=com.ezviz&reviewId=gp:AOqpTOF5vzbu_OcQm1LDuJ4Bhq9dNyeACs8O-fsN28HCkYDY9xN63DdT9uChnwmgh3LKCu1rUw9EAcDuhfmg;;From 3 days camera not working, i think have technical problem on the EZVIZ Edit : before not working but after update my camera working little slowly but display Auto off as my mobile screen time 30 second or 1 min, kindly rectify the problem;2020-04-13T11:27:34.841Z;Dear customer, thanks for your feedback. Please share some details about your issue to appfeedback@ezvizlife.com, we are happy to help you.;4.3.1.0424;2;com.ezviz;45;en;NEUTRAL;0.0027624309392265192
303;457;576;gp:AOqpTOHAltDqi3W-dPddLpMqOuNTJdUqzxjqLSq0xVVGxChyCrlaaZxoKguDwq9GADDl9FXA-tNTJYtJ0igYrg;Rob Gilligan;2019-03-07 15:43:01.683000+00:00;3;https://play.google.com/store/apps/details?id=com.yamaha.av.musiccastcontroller&reviewId=gp:AOqpTOHAltDqi3W-dPddLpMqOuNTJdUqzxjqLSq0xVVGxChyCrlaaZxoKguDwq9GADDl9FXA-tNTJYtJ0igYrg;;Not bad, when working. It's a shame you can't open the app and then connect. Every time you go out and come back, you have to go through all the steps to connect and name the devices. I think they may be using older, cheaper technology to run their app.;;;3.21;1;com.yamaha.av.musiccastcontroller;50;en;NEGATIVE;0.006329113924050633
304;64505;114587;gp:AOqpTOFLxYmJeaRI9wWmpYtD4vP9_D0aZWsjszKmre6FZi_iCCaU4zLSp0MdWMaqwljs3Vh9N7cjBGgYg5e2Ng;DragynBlack;2020-01-17 05:19:04.723000+00:00;1;https://play.google.com/store/apps/details?id=com.google.android.apps.chromecast.app&reviewId=gp:AOqpTOFLxYmJeaRI9wWmpYtD4vP9_D0aZWsjszKmre6FZi_iCCaU4zLSp0MdWMaqwljs3Vh9N7cjBGgYg5e2Ng;;"This was the opposite of plug&play and provided no features my TV was unable to perform on its own. I wanted a device I could connect to any TV and cast to, this was NOT the tool for that. The app was necessary in order to install a Chromecast device which required location services for no reason but data collection. Both ""Home"" and the Chromecast were very disapointing in their versatility (there was none.) The app I am uninstalling and the device I have returned. 1 star is too many.";;;2.16.1.10;2;com.google.android.apps.chromecast.app;90;en;NEGATIVE;5.1602249858093815e-05
305;27;30;gp:AOqpTOGZJT4zosJViJipncGkA-D9S4c4P96husIv-X6VRgTb1TyYZLB8Aq_ZQDUJ03cGDXFQuOLcQo1nhnanSQ;Penny Meakin;2019-03-07 14:12:27.922000+00:00;2;https://play.google.com/store/apps/details?id=com.simplehuman.simplehuman&reviewId=gp:AOqpTOGZJT4zosJViJipncGkA-D9S4c4P96husIv-X6VRgTb1TyYZLB8Aq_ZQDUJ03cGDXFQuOLcQo1nhnanSQ;;Had to restart my phone immediately after linking the mirror to get it to work. Impressed with actual mirror, sensor light and battery life but smart idea not useful.;;;1.10.12;0;com.simplehuman.simplehuman;29;en;POSITIVE;0.3333333333333333
306;929;1061;gp:AOqpTOGGx7OHXu0Nz4vSmRXvdVZ7gS0sQ7yKNXI6kghWVA0t7XqVICpgr-FJ-cNfEhQ-xtL9NbXNIgAPzr9w;Cory Churko;2020-06-21 07:44:39.909000+00:00;3;https://play.google.com/store/apps/details?id=com.logitech.harmonyhub&reviewId=gp:AOqpTOGGx7OHXu0Nz4vSmRXvdVZ7gS0sQ7yKNXI6kghWVA0t7XqVICpgr-FJ-cNfEhQ-xtL9NbXNIgAPzr9w;;Love what this app can do but hate the way it makes you wait to reconnect after you just used the app. Sometimes it takes almost 30 seconds to reconnect. Very frustrating.;;;5.7.5;1;com.logitech.harmonyhub;32;en;NEGATIVE;0.008547008547008548
307;82;113;gp:AOqpTOG5istiw9Kc9J44V2Q_8qCGr3ChVZ896eqg_YSr4Nk8Gk-QwmoS3pFHJseAj9zqf-ZLQ6Im6D75Vm9FOA;Art Hammack;2019-06-09 18:55:47.728000+00:00;5;https://play.google.com/store/apps/details?id=com.sdi.ihomecontrol&reviewId=gp:AOqpTOG5istiw9Kc9J44V2Q_8qCGr3ChVZ896eqg_YSr4Nk8Gk-QwmoS3pFHJseAj9zqf-ZLQ6Im6D75Vm9FOA;;Took a couple of attempts to connect smart plug. Seems to work well so far.;;;3.3.5;0;com.sdi.ihomecontrol;15;en;POSITIVE;0.02564102564102564
308;852;952;gp:AOqpTOFxzV0Hkw4L2CKwFsnx5cDp5P_Pj1ISrhRITNCxkn8jm9VFyhdxyO6if2C3FqOer6oQAz6bZxMYGVimlts;Chris Lukasek;2020-09-17 14:19:06.429000+00:00;1;https://play.google.com/store/apps/details?id=iSA.common&reviewId=gp:AOqpTOFxzV0Hkw4L2CKwFsnx5cDp5P_Pj1ISrhRITNCxkn8jm9VFyhdxyO6if2C3FqOer6oQAz6bZxMYGVimlts;;Company went under, or they've pulled the plug on the system;;;2.1.6;0;iSA.common;11;en;NEUTRAL;0.0022026431718061676
309;163;183;gp:AOqpTOFoPWMct6_ZBCYg7leRiTi53ztbdIAJB5H43tKfQy75BsR9zB76_n6POYkJHR4_9zBP633Jw-oiATBEYg;Robert Vu;2021-03-08 20:10:00.706000+00:00;1;https://play.google.com/store/apps/details?id=com.rainmachine&reviewId=gp:AOqpTOFoPWMct6_ZBCYg7leRiTi53ztbdIAJB5H43tKfQy75BsR9zB76_n6POYkJHR4_9zBP633Jw-oiATBEYg;;I have this system for over 3 yrs, with recent power outage in Houston, now I can't connect to wifi, cannot sign onto the app on phone. What's going on?;2021-03-15T08:33:51.471Z;Hi. This is not an Android app issue. We'd be happy to take a look into this for you. Please contact us at help@rainmachine.com with all the relevant details. Thank you.;4.5.19;0;com.rainmachine;30;en;NEUTRAL;0.0625
310;111;125;gp:AOqpTOHLvqFz7rPNTd9XR2ktBXH7qvuPA_EA7z1TkX8-1b8GWgSMh31s_iCckKpxdYQggNQsevXIbMAWjYFuY-g;Julie Porter;2019-10-04 00:26:16.999000+00:00;2;https://play.google.com/store/apps/details?id=ca.carrier.comfort&reviewId=gp:AOqpTOHLvqFz7rPNTd9XR2ktBXH7qvuPA_EA7z1TkX8-1b8GWgSMh31s_iCckKpxdYQggNQsevXIbMAWjYFuY-g;;This app was slow but now isn't working on new Samsung devices. Note 10 plus in my case;;;1.2.1;0;ca.carrier.comfort;18;en;NEUTRAL;0.03333333333333333
311;552;618;gp:AOqpTOFCxFTwUUKeKrMUq4PTrwN3N6OTjXwug8onfAxsiqhllO-Gmo7tgXxChtePn3OBWRGsGlr9AauS2W0LVSI;Phil Suematsu;2019-10-06 04:02:23.396000+00:00;1;https://play.google.com/store/apps/details?id=com.avion&reviewId=gp:AOqpTOFCxFTwUUKeKrMUq4PTrwN3N6OTjXwug8onfAxsiqhllO-Gmo7tgXxChtePn3OBWRGsGlr9AauS2W0LVSI;;Email verification is required to use the app, but I haven't received the email after several hours and several attempts. I should have verified I could use the app before installing the dimmer switch. Installer beware.;2019-10-18T17:45:17.473Z;Oh darn...corporate email servers often block or spam registration emails, and Avi-on can't do anything about it. Please use a generic gmail or other email to avoid this issue. Have a great day!;1.11.4;1;com.avion;36;en;NEUTRAL;0.01
312;379;457;gp:AOqpTOGoPrQyUhZ18Tjbzn8ghd2g6-bKqwl0-PCXmF6Jul9fPbLGqw8kOiArLoSp-yEqDVv2yuj4WDRaTyfwDlo;Bentzion Grassot;2020-01-04 20:47:28.981000+00:00;5;https://play.google.com/store/apps/details?id=com.mining.app.mipca&reviewId=gp:AOqpTOGoPrQyUhZ18Tjbzn8ghd2g6-bKqwl0-PCXmF6Jul9fPbLGqw8kOiArLoSp-yEqDVv2yuj4WDRaTyfwDlo;;I installed four cameras around my home and I love the full room view and the ability to hear what’s happening In each room. These are great with young kids!;;;v6.12.5.1912272100;0;com.mining.app.mipca;30;en;POSITIVE;0.00196078431372549
313;1538;3367;gp:AOqpTOGCFHCJHrQx23iBSTCRP0czacHeHF-3wYo7PGj3IPQvQ7jqkPjCtxIQyqa2_6ncjLkYL_zPxfxY9NmSwjk;Jonas;2019-01-05 08:13:51.966000+00:00;3;https://play.google.com/store/apps/details?id=com.google.android.apps.access.wifi.consumer&reviewId=gp:AOqpTOGCFHCJHrQx23iBSTCRP0czacHeHF-3wYo7PGj3IPQvQ7jqkPjCtxIQyqa2_6ncjLkYL_zPxfxY9NmSwjk;;Works flawless. However, it misses a fearure: set time limits for devices. Also, not all things are intuitive: Set labels e.g.;2019-01-05T14:08:09.917Z;Hey Jonas, thanks for sharing. We're always looking for ways to improve and give you the best experience so we appreciate your feedback. Keep an eye out on our social channels for news and updates.;jetstream-BV10167_RC0015;0;com.google.android.apps.access.wifi.consumer;21;en;POSITIVE;0.006493506493506494
314;58;68;gp:AOqpTOFHDINQ7oG90uGekJU3dWrImgh-TldbBigyqA9XBrDhIU30UCgMH4XaBSpNJZgnkrrGxrOu6dz2_ige;stefnia mcintyre;2019-04-06 17:57:49.448000+00:00;1;https://play.google.com/store/apps/details?id=com.ibaby.m3c&reviewId=gp:AOqpTOFHDINQ7oG90uGekJU3dWrImgh-TldbBigyqA9XBrDhIU30UCgMH4XaBSpNJZgnkrrGxrOu6dz2_ige;;This app sucks!! It always crashes. Sometimes it doesn't even open. Plus the actual camera itself is beyond horrible! super laggy, doesn't load. I am returning it.;;;1.2.0;3;com.ibaby.m3c;27;en;NEGATIVE;0.017241379310344827
315;1118;1298;gp:AOqpTOGg8n_O7SWuxFGeUG5LIcdh2_KRfFRNOVO-yCHKCwnTc02ER2RH9TEJksEJ6QaWv6ezu7GdTr_kweDb8w;hesam qaydi;2019-04-13 06:53:35.512000+00:00;1;https://play.google.com/store/apps/details?id=com.yamaha.av.musiccastcontroller&reviewId=gp:AOqpTOGg8n_O7SWuxFGeUG5LIcdh2_KRfFRNOVO-yCHKCwnTc02ER2RH9TEJksEJ6QaWv6ezu7GdTr_kweDb8w;;every time I turn off devices all the configuration is gone. I have to setup everything from beginning. I have updated my firmware. app hangs very often.;;;3.21;1;com.yamaha.av.musiccastcontroller;27;en;NEUTRAL;0.002320185614849188
316;281;728;gp:AOqpTOFIsn_sqIVN31gGugdq0edodzt6rcP90silLNAukkPWvNxHPeVtfjSLxs4qJXa4nLKWK4P6AN950XluCg;Jez Nash;2019-12-04 09:20:18.653000+00:00;5;https://play.google.com/store/apps/details?id=com.sony.songpal&reviewId=gp:AOqpTOFIsn_sqIVN31gGugdq0edodzt6rcP90silLNAukkPWvNxHPeVtfjSLxs4qJXa4nLKWK4P6AN950XluCg;;I Use this app on my Samsung as it works perfect with the WAV music files I've made and samsung hasn't got the codec in there's. Would love to see a cross fader added to this. Be brilliant then.;;;5.14.0;0;com.sony.songpal;39;en;POSITIVE;0.0017271157167530224
317;8;10;gp:AOqpTOGgqTD59JS64wul6AXbPuvfgEKOh3S8WsvqWIPvd-NUvtqfJExNpWWQsSCoOGsDtL6QdEd2gW9q-cnsqw;ca zo;2020-04-10 15:39:19.869000+00:00;5;https://play.google.com/store/apps/details?id=com.rainmachine&reviewId=gp:AOqpTOGgqTD59JS64wul6AXbPuvfgEKOh3S8WsvqWIPvd-NUvtqfJExNpWWQsSCoOGsDtL6QdEd2gW9q-cnsqw;;Great app, amazing support even after years of owning the product.;;;;0;com.rainmachine;11;en;POSITIVE;0.05555555555555555
318;1462;2061;gp:AOqpTOFvNXVGQ7brL7PtWj9P1vMMCiUa3SRFCfwkzP4lO2iq779S2ek0pUNgkkqEVcBbStNyTH6WV3DUCBxAiw;Russell Sage;2021-04-10 23:46:58.192000+00:00;2;https://play.google.com/store/apps/details?id=com.schlagelink.android&reviewId=gp:AOqpTOFvNXVGQ7brL7PtWj9P1vMMCiUa3SRFCfwkzP4lO2iq779S2ek0pUNgkkqEVcBbStNyTH6WV3DUCBxAiw;;App disconnects from the network over and over.;;;5.15.0;0;com.schlagelink.android;8;en;NEUTRAL;0.027777777777777776
319;8236;12264;gp:AOqpTOEt7vmFgr4c74goLirS_McjsHdGnGdr3LNml1bL10qWilvCKzWyyh48BTltT9h_VhdcC3h-VJ_Jib2_mj4;Paul Croulet;2021-03-20 23:11:43.291000+00:00;2;https://play.google.com/store/apps/details?id=com.vizio.vue.launcher&reviewId=gp:AOqpTOEt7vmFgr4c74goLirS_McjsHdGnGdr3LNml1bL10qWilvCKzWyyh48BTltT9h_VhdcC3h-VJ_Jib2_mj4;;Sort of stinks. You have to periodically uninstall and reinstall because it just randomly stops working.;2021-04-02T20:44:20.690Z;Sorry about this issue. Please contact us at https://support.vizio.com/s/contact-us and let us know the issue you encountered. We would be glad to help with this. Hope to hear from you soon.;1.5.3.200608.5389.pg.rc-2.full.release;0;com.vizio.vue.launcher;16;en;NEGATIVE;0.0009165902841429881
320;46;52;gp:AOqpTOHcovBVc28H6XT2CFA9wP1qpea8j90qTcYXv_cGsi9X6Bsp2odEJgcPqymZilKP-W2y_OwGzRXPN_l1o4c;Crazy Mom Life;2020-05-07 01:44:24.832000+00:00;3;https://play.google.com/store/apps/details?id=ca.carrier.comfort&reviewId=gp:AOqpTOHcovBVc28H6XT2CFA9wP1qpea8j90qTcYXv_cGsi9X6Bsp2odEJgcPqymZilKP-W2y_OwGzRXPN_l1o4c;;Started out great but now it won't keep me logged on any more it's really inconvenient and annoying please fix this problem;;;1.2.1;0;ca.carrier.comfort;22;en;NEGATIVE;0.06666666666666667
321;84;121;gp:AOqpTOHNdJ8tHgAAkNX-rd9mtUXCCacRdkw_gxTbpgvvyCOS2Iqs-fpUGM3EGPs5EBSuOIwvPdK7L-qJZjg2GQ;nick magali;2019-02-19 21:01:19.411000+00:00;4;https://play.google.com/store/apps/details?id=com.wifiaudio.jam&reviewId=gp:AOqpTOHNdJ8tHgAAkNX-rd9mtUXCCacRdkw_gxTbpgvvyCOS2Iqs-fpUGM3EGPs5EBSuOIwvPdK7L-qJZjg2GQ;;much better app now than before ...good job guys;;;1.4.5.181031.04dffd;0;com.wifiaudio.jam;9;en;POSITIVE;0.034482758620689655
322;380;458;gp:AOqpTOFsisz8Eik01yw8mKO6-hecEOvQ0udWLovKjVL-SAgzhcHu2gkqx7kxMSc-LMuiympcvCIhHdpi6iW8N6k;link;2019-08-24 10:18:34.640000+00:00;5;https://play.google.com/store/apps/details?id=com.mining.app.mipca&reviewId=gp:AOqpTOFsisz8Eik01yw8mKO6-hecEOvQ0udWLovKjVL-SAgzhcHu2gkqx7kxMSc-LMuiympcvCIhHdpi6iW8N6k;;Works great on my Galaxy S7 Edge.;;;v6.8.1.1908161840;1;com.mining.app.mipca;7;en;POSITIVE;0.00196078431372549
323;26;37;gp:AOqpTOFUzsMJKSKNiwiw0Dh6yNUWXr3AatNAGOQZAMdZ0bl6Be1aPc1DJ4oNSxnK2DcKNx8SIqsC6ErShG0gw1c;Francisco Agraz;2019-11-11 11:36:48.223000+00:00;5;https://play.google.com/store/apps/details?id=com.avion&reviewId=gp:AOqpTOFUzsMJKSKNiwiw0Dh6yNUWXr3AatNAGOQZAMdZ0bl6Be1aPc1DJ4oNSxnK2DcKNx8SIqsC6ErShG0gw1c;;Working well for 1 year. Recommend.;;;1.11.4;0;com.avion;6;en;POSITIVE;0.025
324;37;52;gp:AOqpTOFruESWSF81pw5Dr35lQyfzXyKoRLVnGwZbw3qakMxFE8WNYP9y_TSPNKhq47GCaRZ7pQIOJ6EqPVre5g;Buddhika Rajapakse;2019-12-08 04:16:57.263000+00:00;2;https://play.google.com/store/apps/details?id=eu.airpatrol.android&reviewId=gp:AOqpTOFruESWSF81pw5Dr35lQyfzXyKoRLVnGwZbw3qakMxFE8WNYP9y_TSPNKhq47GCaRZ7pQIOJ6EqPVre5g;;Latest version of the app won't let me adjust the temperature properly. Only 16 degrees or 30 are selectable.;;;2019.12.03.r81;1;eu.airpatrol.android;19;en;NEUTRAL;0.14285714285714285
325;367;482;gp:AOqpTOH5TdcSRVMo7wQp_HVe7nqVs3mwXhAdgBH1Z13FaDnCCOtr_CkS90No4yiCkHaJh29Fuk9Y7XVZMlCBnw;Elizabeth Sprague;2019-12-22 21:51:01.701000+00:00;3;https://play.google.com/store/apps/details?id=com.osram.lightify&reviewId=gp:AOqpTOH5TdcSRVMo7wQp_HVe7nqVs3mwXhAdgBH1Z13FaDnCCOtr_CkS90No4yiCkHaJh29Fuk9Y7XVZMlCBnw;;Before the update we could schedule our lights to go and off at certain times, after the update that feature has stopped working.;;;2.0;0;com.osram.lightify;23;en;POSITIVE;0.01694915254237288
326;123;137;gp:AOqpTOF2x5Ga2ZEuit4y5A5OYYyP1gSNHABT8B116837ByIHY6Ocjj7lxkuIDFxdU41b3o-A7OzMAwrpu2_GtXY;stevan gurdon;2021-05-14 00:49:51.765000+00:00;1;https://play.google.com/store/apps/details?id=com.iconservo.blossom&reviewId=gp:AOqpTOF2x5Ga2ZEuit4y5A5OYYyP1gSNHABT8B116837ByIHY6Ocjj7lxkuIDFxdU41b3o-A7OzMAwrpu2_GtXY;;When it works it works great but often have to reset and reconnect with sometimes takes days then grass gets sun burned;;;2.7.1;0;com.iconservo.blossom;22;en;POSITIVE;0.043478260869565216
327;125;169;gp:AOqpTOH9l-hEWbnyEXEY5WzcJSiIN87slaYWoY8W0xiYldzglEPGZgq8Szl45EU9ZrybxzlA5qAY2KZ7mrXnWQ;arigatoo ooh;2020-04-20 20:04:57.850000+00:00;2;https://play.google.com/store/apps/details?id=com.sengled.stspeaker&reviewId=gp:AOqpTOH9l-hEWbnyEXEY5WzcJSiIN87slaYWoY8W0xiYldzglEPGZgq8Szl45EU9ZrybxzlA5qAY2KZ7mrXnWQ;;The app needs an update to work on the new update of HUAWEI.;;;;0;com.sengled.stspeaker;13;en;NEUTRAL;0.03125
328;1423;1811;gp:AOqpTOGNVip_SkJaPEWzsbbFTKLUw4dDrklEIvqUCN2t5JXO9c2KfD-FtrVhJORlBRGSmce68EDXC_xevszFDBs;Lars Rye Jeppesen;2019-01-14 19:37:29.951000+00:00;1;https://play.google.com/store/apps/details?id=com.tado&reviewId=gp:AOqpTOGNVip_SkJaPEWzsbbFTKLUw4dDrklEIvqUCN2t5JXO9c2KfD-FtrVhJORlBRGSmce68EDXC_xevszFDBs;;Wow, charging users who paid for the products to upgrade the app... I bought 3 thermostats in October, now they want money to upgrade to new app...;;;5.3.7;3;com.tado;27;en;POSITIVE;0.01
329;465;571;gp:AOqpTOH_rGDsOiUzHt8sEoWQmO-dCcd3eq8hP_jxiWYXOkrFO9nLwHzyymQ8b-AtlaUkvEDtCPoWQLVx1rTF;AnotherAnonymousMan;2019-10-13 20:21:59.758000+00:00;4;https://play.google.com/store/apps/details?id=com.logitech.harmonyhub&reviewId=gp:AOqpTOH_rGDsOiUzHt8sEoWQmO-dCcd3eq8hP_jxiWYXOkrFO9nLwHzyymQ8b-AtlaUkvEDtCPoWQLVx1rTF;;"Writing to amend a previous one star review Apparently harmony products don't agree with Orbi/ Netgear wireless routers or at least their default settings. If yours refuses to connect during setup, you may need to change your router's settings to ""AP mode"" rather than ""Router"". Hope that helps";2019-10-14T05:20:14.200Z;Thank you for sharing the suggestion. This will be helpful for customers who have similar issues.;5.7;0;com.logitech.harmonyhub;48;en;POSITIVE;0.011904761904761904
330;356;542;gp:AOqpTOGjHLjq5vQwftgcgiiBPnFe5JFJsp3qGQuutndrWrTBx1vQ1KHVomiN98TjgHp-Hkw850PzeCC66y5quEc;David Crookshanks;2021-02-26 09:00:57.553000+00:00;3;https://play.google.com/store/apps/details?id=com.netatmo.thermostat&reviewId=gp:AOqpTOGjHLjq5vQwftgcgiiBPnFe5JFJsp3qGQuutndrWrTBx1vQ1KHVomiN98TjgHp-Hkw850PzeCC66y5quEc;;Don't know what happened to this app.. Not reliable any more.. At times I Go to switch on my heat when not at home and the app is not working..;;;3.5.1.1;1;com.netatmo.thermostat;30;en;NEUTRAL;0.1
331;19;27;gp:AOqpTOHoQiapJCuogbQ0fBMZnK3yoySV6C1hFF6aOlju3ZJh1e9NsX_Q6K5tmtijx9TxGs-45OjXvA4u1QbPbw;dean newman;2020-12-04 12:31:49.520000+00:00;5;https://play.google.com/store/apps/details?id=com.raumfeld.android.controller&reviewId=gp:AOqpTOHoQiapJCuogbQ0fBMZnK3yoySV6C1hFF6aOlju3ZJh1e9NsX_Q6K5tmtijx9TxGs-45OjXvA4u1QbPbw;;Tuefel app and audio equipment are fantastic and can't rate them higher but deserve 10 stars;;;4.14;0;com.raumfeld.android.controller;16;en;POSITIVE;0.1111111111111111
332;192;788;gp:AOqpTOGktypBRAC74Agj7f7CZFUILRmDtE8jA9W08Kpzykv5SEl9vnWZ9c-ugZ270i2zxZMDWdhOen2WsWTo;Tariq Gujar;2020-11-26 00:01:54.582000+00:00;5;https://play.google.com/store/apps/details?id=com.ezviz&reviewId=gp:AOqpTOGktypBRAC74Agj7f7CZFUILRmDtE8jA9W08Kpzykv5SEl9vnWZ9c-ugZ270i2zxZMDWdhOen2WsWTo;;V good app for me Thanks;2020-11-26T02:11:06.430Z;Thanks for taking out time to rate us. It really helps us to keep going and delivering the best :);4.9.0.1116;0;com.ezviz;6;en;POSITIVE;0.0012345679012345679
333;6;13;gp:AOqpTOHZBS-3mdgP6f6OhoFzLZgTUDq6-kD9dQKMdMjShcg-rXVkuZven374zai6GEK1oLlETOzp-2572wAxkg;Susan Ewasko;2019-06-10 02:58:25.400000+00:00;4;https://play.google.com/store/apps/details?id=com.beewi.smartpad&reviewId=gp:AOqpTOHZBS-3mdgP6f6OhoFzLZgTUDq6-kD9dQKMdMjShcg-rXVkuZven374zai6GEK1oLlETOzp-2572wAxkg;;bulbs are fantastic now that app has been updated;2016-01-22T13:53:24.440Z;"Dear Susan, We are sorry for this inconvenient. An update is availble now for SmartPad, please dowload it. If you have other questions, please contact our support to : support@bee-wi.com
Regards";2.7;1;com.beewi.smartpad;9;en;POSITIVE;0.5
334;106;135;gp:AOqpTOGFyOQ4k5cPWw3CLtS0P7--pS37C412TcZO6MmbFzaoqn_9gNxh1cQ0pe1eqReAbETzcfntEVv2fWT-RPE;john jone;2019-06-23 08:01:31.111000+00:00;2;https://play.google.com/store/apps/details?id=com.harman.hkremote&reviewId=gp:AOqpTOGFyOQ4k5cPWw3CLtS0P7--pS37C412TcZO6MmbFzaoqn_9gNxh1cQ0pe1eqReAbETzcfntEVv2fWT-RPE;;the wifi goes on and off on the aura intermittently ever since using this app;;;4.5;0;com.harman.hkremote;15;en;NEUTRAL;0.25
335;3;4;gp:AOqpTOG-Dswc1TH0wuc4svm2a4QXAW2rGIfObKyw-Tcjawa5LU8QV6FpvOuEZdCL7DlXh0zNId7X0CO0OJXyi6A;kevin walter;2019-12-06 06:01:56.574000+00:00;5;https://play.google.com/store/apps/details?id=com.whirlpool.android.wpapp&reviewId=gp:AOqpTOG-Dswc1TH0wuc4svm2a4QXAW2rGIfObKyw-Tcjawa5LU8QV6FpvOuEZdCL7DlXh0zNId7X0CO0OJXyi6A;;Cooking made easy with this Smart App & Appliance. Kudos.;;;;0;com.whirlpool.android.wpapp;10;en;POSITIVE;0.02631578947368421
336;92;112;gp:AOqpTOGdUYHOzWJ5VRGp5XCmcs63tV7vngloLvkiyEYscbMZhWgwM5tFD5A0tAJStHD74T0_F8krJpjJKYb8FAg;Marci Rakshys;2019-01-26 16:27:41.439000+00:00;4;https://play.google.com/store/apps/details?id=com.eightsleep.eight&reviewId=gp:AOqpTOGdUYHOzWJ5VRGp5XCmcs63tV7vngloLvkiyEYscbMZhWgwM5tFD5A0tAJStHD74T0_F8krJpjJKYb8FAg;;Very helpful information and coaching tips. Like the ability to view heath stats.;;;2.3.3;0;com.eightsleep.eight;13;en;POSITIVE;0.09090909090909091
337;692;1007;gp:AOqpTOGcIB8soetO3UgF7VILVZfoHFfgjGtTYuQmlUDhzut_16kvWlbHKZzZdtkxVMCsfMFkrTxKp6kOm0qKnmM;Kyle Clementz;2021-04-02 10:19:30.398000+00:00;5;https://play.google.com/store/apps/details?id=com.lifx.lifx&reviewId=gp:AOqpTOGcIB8soetO3UgF7VILVZfoHFfgjGtTYuQmlUDhzut_16kvWlbHKZzZdtkxVMCsfMFkrTxKp6kOm0qKnmM;;I finally have my whole smart light collection in one great app. And products that's outshine the rest in the market. After one light, I knew this was my new go to smartlight brand.;;;4.7.2;0;com.lifx.lifx;34;en;POSITIVE;0.0027472527472527475
